id,created_at,description,scan_id,type,recommendation,severity,attack_type_code,state,eal_low,eal_ml,eal_high,eal_daily
2670,2025-06-29 16:30:19.409,Exposed service on port 443,9UsyS0G2Dmm,EXPOSED_SERVICE,Restrict public access and apply latest security hardening guides.,INFO,SITE_HACK,AUTOMATED,1000,1000,2000,
2671,2025-06-29 16:30:27.921,Python validation: TLS handshake failed: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),9UsyS0G2Dmm,TLS_CONFIGURATION_ISSUE,Configure server to present complete certificate chain including intermediate certificates,INFO,MALWARE,AUTOMATED,1000,2000,4000,
2672,2025-06-29 16:30:39.094,Python validation: TLS handshake failed: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),9UsyS0G2Dmm,TLS_CONFIGURATION_ISSUE,Configure server to present complete certificate chain including intermediate certificates,INFO,MALWARE,AUTOMATED,1000,2000,4000,
2673,2025-06-29 16:30:39.099,No valid SSL/TLS certificate found on any tested host variant,9UsyS0G2Dmm,MISSING_TLS_CERTIFICATE,Configure SSL/TLS certificates for all public hosts,HIGH,MALWARE,AUTOMATED,10000,19000,38000,
2674,2025-06-29 16:31:01.258,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,9UsyS0G2Dmm,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-sou.rce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2675,2025-06-29 16:31:01.764,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,9UsyS0G2Dmm,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-sour.ce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2676,2025-06-29 16:31:02.346,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,9UsyS0G2Dmm,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-so.urce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2677,2025-06-29 16:31:02.62,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,9UsyS0G2Dmm,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodgin.g-source.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2678,2025-06-29 16:33:15.095,Domain redirects to lodging-source.com; verify legitimate ownership. Evidence: WHOIS lookup failed: Skipped in fast mode,9UsyS0G2Dmm,TYPOSQUAT_REDIRECT,Investigate and potentially initiate takedown procedures for lodgingsource.com,MEDIUM,MALWARE,AUTOMATED,5000,9000,18000,
2679,2025-06-29 16:37:24.648,Rule: color-contrast | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=axeAPI,9UsyS0G2Dmm,ACCESSIBILITY_VIOLATION,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds (8 elements across 1 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2680,2025-06-29 16:37:24.652,Rule: html-has-lang | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/html-has-lang?application=axeAPI,9UsyS0G2Dmm,ACCESSIBILITY_VIOLATION,Ensures every HTML document has a lang attribute (1 elements across 1 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2681,2025-06-29 16:37:24.653,Rule: image-alt | Impact: critical | Help: https://dequeuniversity.com/rules/axe/4.8/image-alt?application=axeAPI,9UsyS0G2Dmm,ACCESSIBILITY_VIOLATION,Ensures <img> elements have alternate text or a role of none or presentation (3 elements across 1 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2682,2025-06-29 16:37:24.654,Rule: link-name | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/link-name?application=axeAPI,9UsyS0G2Dmm,ACCESSIBILITY_VIOLATION,Ensures links have discernible text (12 elements across 1 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2683,2025-06-29 16:37:24.656,Rule: listitem | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/listitem?application=axeAPI,9UsyS0G2Dmm,ACCESSIBILITY_VIOLATION,Ensures <li> elements are used semantically (1 elements across 1 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2684,2025-06-29 16:37:24.657,Rule: meta-viewport | Impact: critical | Help: https://dequeuniversity.com/rules/axe/4.8/meta-viewport?application=axeAPI,9UsyS0G2Dmm,ACCESSIBILITY_VIOLATION,"Ensures <meta name=""viewport""> does not disable text scaling and zooming (1 elements across 1 pages)",HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2685,2025-06-29 16:38:22.031,"Successful bypass techniques: IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, HTTP_METHOD_SWITCH, PATH_VARIATION, PATH_VARIATION, PATH_VARIATION.",9UsyS0G2Dmm,RATE_LIMIT_BYPASS,The rate limiting implementation on //www.youtube.com/player_api can be bypassed. Ensure that the real client IP is correctly identified and that logic is not easily evaded by simple transformations.,HIGH,MALWARE,AUTOMATED,10000,19000,38000,
2686,2025-06-29 18:11:13.267,"Usernames: mike | Sources: Stealer Logs | Risk: Session hijacking, account takeover",hzwOdGIB0vq,INFOSTEALER_BREACH,1 employees compromised by infostealer malware,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2687,2025-06-29 18:11:13.27,"Usernames: jayme, kelli, jessica, lauren, mike, mike | Risk: Credential stuffing, brute force attacks",hzwOdGIB0vq,PASSWORD_BREACH,6 employees with password exposure,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2688,2025-06-29 18:11:13.272,"Usernames: shellyj2581, bert, mike, gretchen, mike, amy, jayme, katie, julia, ann, shellymarshall, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, gretchen, bert, amy, dana, gretchen, jayme, george, kara, jayme, amy, katherine, gretchen, mike, bert | Risk: Phishing, social engineering targeting",hzwOdGIB0vq,EMAIL_EXPOSURE,56 employee email addresses found in breach databases,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2689,2025-06-29 18:11:20.175,DMARC policy is in monitoring mode (p=none) and provides no active protection.,hzwOdGIB0vq,EMAIL_SECURITY_WEAKNESS,Strengthen DMARC policy from p=none to p=quarantine or p=reject to actively prevent email spoofing.,LOW,PHISHING_BEC,AUTOMATED,1000,2000,4000,
2690,2025-06-29 18:11:20.652,Exposed service on port 443,hzwOdGIB0vq,EXPOSED_SERVICE,Restrict public access and apply latest security hardening guides.,INFO,SITE_HACK,AUTOMATED,1000,1000,2000,
2691,2025-06-29 18:11:31.129,Python validation: TLS handshake failed: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),hzwOdGIB0vq,TLS_CONFIGURATION_ISSUE,Configure server to present complete certificate chain including intermediate certificates,INFO,MALWARE,AUTOMATED,1000,2000,4000,
2692,2025-06-29 18:11:42.333,Python validation: TLS handshake failed: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),hzwOdGIB0vq,TLS_CONFIGURATION_ISSUE,Configure server to present complete certificate chain including intermediate certificates,INFO,MALWARE,AUTOMATED,1000,2000,4000,
2693,2025-06-29 18:11:42.336,No valid SSL/TLS certificate found on any tested host variant,hzwOdGIB0vq,MISSING_TLS_CERTIFICATE,Configure SSL/TLS certificates for all public hosts,HIGH,MALWARE,AUTOMATED,10000,19000,38000,
2694,2025-06-29 18:12:05.103,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,hzwOdGIB0vq,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-sou.rce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2695,2025-06-29 18:12:05.445,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,hzwOdGIB0vq,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-sour.ce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2696,2025-06-29 18:12:05.836,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,hzwOdGIB0vq,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-so.urce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2697,2025-06-29 18:12:06.194,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,hzwOdGIB0vq,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodgin.g-source.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2698,2025-06-29 18:14:18.63,Domain redirects to lodging-source.com; verify legitimate ownership. Evidence: WHOIS lookup failed: Skipped in fast mode,hzwOdGIB0vq,TYPOSQUAT_REDIRECT,Investigate and potentially initiate takedown procedures for lodgingsource.com,MEDIUM,MALWARE,AUTOMATED,5000,9000,18000,
2699,2025-06-29 18:19:03.151,Rule: color-contrast | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=axeAPI,hzwOdGIB0vq,ACCESSIBILITY_VIOLATION,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds (16 elements across 2 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2700,2025-06-29 18:19:03.153,Rule: html-has-lang | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/html-has-lang?application=axeAPI,hzwOdGIB0vq,ACCESSIBILITY_VIOLATION,Ensures every HTML document has a lang attribute (2 elements across 2 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2701,2025-06-29 18:19:03.157,Rule: image-alt | Impact: critical | Help: https://dequeuniversity.com/rules/axe/4.8/image-alt?application=axeAPI,hzwOdGIB0vq,ACCESSIBILITY_VIOLATION,Ensures <img> elements have alternate text or a role of none or presentation (6 elements across 2 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2702,2025-06-29 18:19:03.158,Rule: link-name | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/link-name?application=axeAPI,hzwOdGIB0vq,ACCESSIBILITY_VIOLATION,Ensures links have discernible text (24 elements across 2 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2703,2025-06-29 18:19:03.16,Rule: listitem | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/listitem?application=axeAPI,hzwOdGIB0vq,ACCESSIBILITY_VIOLATION,Ensures <li> elements are used semantically (2 elements across 2 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2704,2025-06-29 18:19:03.161,Rule: meta-viewport | Impact: critical | Help: https://dequeuniversity.com/rules/axe/4.8/meta-viewport?application=axeAPI,hzwOdGIB0vq,ACCESSIBILITY_VIOLATION,"Ensures <meta name=""viewport""> does not disable text scaling and zooming (2 elements across 2 pages)",HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2705,2025-06-29 18:19:50.034,"Successful bypass techniques: IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, HTTP_METHOD_SWITCH, PATH_VARIATION, PATH_VARIATION, PATH_VARIATION.",hzwOdGIB0vq,RATE_LIMIT_BYPASS,The rate limiting implementation on //www.youtube.com/player_api can be bypassed. Ensure that the real client IP is correctly identified and that logic is not easily evaded by simple transformations.,HIGH,MALWARE,AUTOMATED,10000,19000,38000,
2706,2025-06-29 18:51:52.618,"Usernames: mike | Sources: Stealer Logs | Risk: Session hijacking, account takeover",XbIbBiXuOBy,INFOSTEALER_BREACH,1 employees compromised by infostealer malware,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2707,2025-06-29 18:51:52.622,"Usernames: jayme, kelli, jessica, lauren, mike, mike | Risk: Credential stuffing, brute force attacks",XbIbBiXuOBy,PASSWORD_BREACH,6 employees with password exposure,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2708,2025-06-29 18:51:52.624,"Usernames: shellyj2581, bert, mike, gretchen, mike, amy, jayme, katie, julia, ann, shellymarshall, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, gretchen, bert, amy, dana, gretchen, jayme, george, kara, jayme, amy, katherine, gretchen, mike, bert | Risk: Phishing, social engineering targeting",XbIbBiXuOBy,EMAIL_EXPOSURE,56 employee email addresses found in breach databases,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2709,2025-06-29 18:51:59.648,DMARC policy is in monitoring mode (p=none) and provides no active protection.,XbIbBiXuOBy,EMAIL_SECURITY_WEAKNESS,Strengthen DMARC policy from p=none to p=quarantine or p=reject to actively prevent email spoofing.,LOW,PHISHING_BEC,AUTOMATED,1000,2000,4000,
2710,2025-06-29 18:52:00.939,Exposed service on port 443,XbIbBiXuOBy,EXPOSED_SERVICE,Restrict public access and apply latest security hardening guides.,INFO,SITE_HACK,AUTOMATED,1000,1000,2000,
2711,2025-06-29 18:52:00.943,Exposed service on port 443,XbIbBiXuOBy,EXPOSED_SERVICE,Restrict public access and apply latest security hardening guides.,INFO,SITE_HACK,AUTOMATED,1000,1000,2000,
2712,2025-06-29 18:52:10.863,Python validation: TLS handshake failed: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),XbIbBiXuOBy,TLS_CONFIGURATION_ISSUE,Configure server to present complete certificate chain including intermediate certificates,INFO,MALWARE,AUTOMATED,1000,2000,4000,
2713,2025-06-29 18:52:22.133,Python validation: TLS handshake failed: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),XbIbBiXuOBy,TLS_CONFIGURATION_ISSUE,Configure server to present complete certificate chain including intermediate certificates,INFO,MALWARE,AUTOMATED,1000,2000,4000,
2714,2025-06-29 18:52:22.136,No valid SSL/TLS certificate found on any tested host variant,XbIbBiXuOBy,MISSING_TLS_CERTIFICATE,Configure SSL/TLS certificates for all public hosts,HIGH,MALWARE,AUTOMATED,10000,19000,38000,
2715,2025-06-29 18:52:45.346,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,XbIbBiXuOBy,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-sou.rce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2716,2025-06-29 18:52:45.77,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,XbIbBiXuOBy,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-sour.ce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2717,2025-06-29 18:52:46.056,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,XbIbBiXuOBy,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-so.urce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2718,2025-06-29 18:52:46.545,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,XbIbBiXuOBy,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodgin.g-source.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2719,2025-06-29 18:54:58.917,Domain redirects to lodging-source.com; verify legitimate ownership. Evidence: WHOIS lookup failed: Skipped in fast mode,XbIbBiXuOBy,TYPOSQUAT_REDIRECT,Investigate and potentially initiate takedown procedures for lodgingsource.com,MEDIUM,MALWARE,AUTOMATED,5000,9000,18000,
2720,2025-06-29 19:00:43.128,Rule: color-contrast | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=axeAPI,XbIbBiXuOBy,ACCESSIBILITY_VIOLATION,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds (16 elements across 2 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2721,2025-06-29 19:00:43.131,Rule: html-has-lang | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/html-has-lang?application=axeAPI,XbIbBiXuOBy,ACCESSIBILITY_VIOLATION,Ensures every HTML document has a lang attribute (2 elements across 2 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2722,2025-06-29 19:00:43.133,Rule: image-alt | Impact: critical | Help: https://dequeuniversity.com/rules/axe/4.8/image-alt?application=axeAPI,XbIbBiXuOBy,ACCESSIBILITY_VIOLATION,Ensures <img> elements have alternate text or a role of none or presentation (6 elements across 2 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2723,2025-06-29 19:00:43.134,Rule: link-name | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/link-name?application=axeAPI,XbIbBiXuOBy,ACCESSIBILITY_VIOLATION,Ensures links have discernible text (24 elements across 2 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2724,2025-06-29 19:00:43.135,Rule: listitem | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/listitem?application=axeAPI,XbIbBiXuOBy,ACCESSIBILITY_VIOLATION,Ensures <li> elements are used semantically (2 elements across 2 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2725,2025-06-29 19:00:43.136,Rule: meta-viewport | Impact: critical | Help: https://dequeuniversity.com/rules/axe/4.8/meta-viewport?application=axeAPI,XbIbBiXuOBy,ACCESSIBILITY_VIOLATION,"Ensures <meta name=""viewport""> does not disable text scaling and zooming (2 elements across 2 pages)",HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2726,2025-06-29 19:01:43.798,"Successful bypass techniques: IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, HTTP_METHOD_SWITCH, PATH_VARIATION, PATH_VARIATION, PATH_VARIATION.",XbIbBiXuOBy,RATE_LIMIT_BYPASS,The rate limiting implementation on //www.youtube.com/player_api can be bypassed. Ensure that the real client IP is correctly identified and that logic is not easily evaded by simple transformations.,HIGH,MALWARE,AUTOMATED,10000,19000,38000,
2727,2025-06-29 19:59:06.793,"Usernames: mike | Sources: Stealer Logs | Risk: Session hijacking, account takeover",lC4mkbralbi,INFOSTEALER_BREACH,1 employees compromised by infostealer malware,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2728,2025-06-29 19:59:06.797,"Usernames: jayme, kelli, jessica, lauren, mike, mike | Risk: Credential stuffing, brute force attacks",lC4mkbralbi,PASSWORD_BREACH,6 employees with password exposure,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2729,2025-06-29 19:59:06.798,"Usernames: shellyj2581, bert, mike, gretchen, mike, amy, jayme, katie, julia, ann, shellymarshall, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, gretchen, bert, amy, dana, gretchen, jayme, george, kara, jayme, amy, katherine, gretchen, mike, bert | Risk: Phishing, social engineering targeting",lC4mkbralbi,EMAIL_EXPOSURE,56 employee email addresses found in breach databases,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2730,2025-06-29 19:59:41.812,DMARC policy is in monitoring mode (p=none) and provides no active protection.,lC4mkbralbi,EMAIL_SECURITY_WEAKNESS,Strengthen DMARC policy from p=none to p=quarantine or p=reject to actively prevent email spoofing.,LOW,PHISHING_BEC,AUTOMATED,1000,2000,4000,
2731,2025-06-29 19:59:43.554,Exposed service on port 443,lC4mkbralbi,EXPOSED_SERVICE,Restrict public access and apply latest security hardening guides.,INFO,SITE_HACK,AUTOMATED,1000,1000,2000,
2732,2025-06-29 19:59:43.558,Exposed service on port 443,lC4mkbralbi,EXPOSED_SERVICE,Restrict public access and apply latest security hardening guides.,INFO,SITE_HACK,AUTOMATED,1000,1000,2000,
2733,2025-06-29 19:59:52.998,Python validation: TLS handshake failed: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),lC4mkbralbi,TLS_CONFIGURATION_ISSUE,Configure server to present complete certificate chain including intermediate certificates,INFO,MALWARE,AUTOMATED,1000,2000,4000,
2734,2025-06-29 20:00:04.237,Python validation: TLS handshake failed: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),lC4mkbralbi,TLS_CONFIGURATION_ISSUE,Configure server to present complete certificate chain including intermediate certificates,INFO,MALWARE,AUTOMATED,1000,2000,4000,
2735,2025-06-29 20:00:04.242,No valid SSL/TLS certificate found on any tested host variant,lC4mkbralbi,MISSING_TLS_CERTIFICATE,Configure SSL/TLS certificates for all public hosts,HIGH,MALWARE,AUTOMATED,10000,19000,38000,
2736,2025-06-29 20:00:26.754,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,lC4mkbralbi,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-sou.rce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2737,2025-06-29 20:00:27.173,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,lC4mkbralbi,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-sour.ce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2738,2025-06-29 20:00:27.395,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,lC4mkbralbi,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-so.urce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2739,2025-06-29 20:00:27.724,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,lC4mkbralbi,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodgin.g-source.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2740,2025-06-29 20:02:42.205,Domain redirects to lodging-source.com; verify legitimate ownership. Evidence: WHOIS lookup failed: Skipped in fast mode,lC4mkbralbi,TYPOSQUAT_REDIRECT,Investigate and potentially initiate takedown procedures for lodgingsource.com,MEDIUM,MALWARE,AUTOMATED,5000,9000,18000,
2741,2025-06-29 20:06:45.963,Rule: color-contrast | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=axeAPI,lC4mkbralbi,ACCESSIBILITY_VIOLATION,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds (32 elements across 4 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2742,2025-06-29 20:06:45.966,Rule: html-has-lang | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/html-has-lang?application=axeAPI,lC4mkbralbi,ACCESSIBILITY_VIOLATION,Ensures every HTML document has a lang attribute (4 elements across 4 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2743,2025-06-29 20:06:45.967,Rule: image-alt | Impact: critical | Help: https://dequeuniversity.com/rules/axe/4.8/image-alt?application=axeAPI,lC4mkbralbi,ACCESSIBILITY_VIOLATION,Ensures <img> elements have alternate text or a role of none or presentation (12 elements across 4 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2744,2025-06-29 20:06:45.968,Rule: link-name | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/link-name?application=axeAPI,lC4mkbralbi,ACCESSIBILITY_VIOLATION,Ensures links have discernible text (48 elements across 4 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2745,2025-06-29 20:06:45.97,Rule: listitem | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/listitem?application=axeAPI,lC4mkbralbi,ACCESSIBILITY_VIOLATION,Ensures <li> elements are used semantically (4 elements across 4 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2746,2025-06-29 20:06:45.971,Rule: meta-viewport | Impact: critical | Help: https://dequeuniversity.com/rules/axe/4.8/meta-viewport?application=axeAPI,lC4mkbralbi,ACCESSIBILITY_VIOLATION,"Ensures <meta name=""viewport""> does not disable text scaling and zooming (4 elements across 4 pages)",HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2747,2025-06-29 20:07:03.397,"Successful bypass techniques: IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, HTTP_METHOD_SWITCH, PATH_VARIATION, PATH_VARIATION, PATH_VARIATION.",lC4mkbralbi,RATE_LIMIT_BYPASS,The rate limiting implementation on //www.youtube.com/player_api can be bypassed. Ensure that the real client IP is correctly identified and that logic is not easily evaded by simple transformations.,HIGH,MALWARE,AUTOMATED,10000,19000,38000,
2748,2025-06-29 20:30:21.888,"Usernames: mike | Sources: Stealer Logs | Risk: Session hijacking, account takeover",AtEybURySdv,INFOSTEALER_BREACH,1 employees compromised by infostealer malware,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2749,2025-06-29 20:30:21.892,"Usernames: jayme, kelli, jessica, lauren, mike, mike | Risk: Credential stuffing, brute force attacks",AtEybURySdv,PASSWORD_BREACH,6 employees with password exposure,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2750,2025-06-29 20:30:21.896,"Usernames: shellyj2581, bert, mike, gretchen, mike, amy, jayme, katie, julia, ann, shellymarshall, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, gretchen, bert, amy, dana, gretchen, jayme, george, kara, jayme, amy, katherine, gretchen, mike, bert | Risk: Phishing, social engineering targeting",AtEybURySdv,EMAIL_EXPOSURE,56 employee email addresses found in breach databases,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2751,2025-06-29 20:30:28.644,DMARC policy is in monitoring mode (p=none) and provides no active protection.,AtEybURySdv,EMAIL_SECURITY_WEAKNESS,Strengthen DMARC policy from p=none to p=quarantine or p=reject to actively prevent email spoofing.,LOW,PHISHING_BEC,AUTOMATED,1000,2000,4000,
2752,2025-06-29 20:30:29.016,Exposed service on port 443,AtEybURySdv,EXPOSED_SERVICE,Restrict public access and apply latest security hardening guides.,INFO,SITE_HACK,AUTOMATED,1000,1000,2000,
2753,2025-06-29 20:30:39.735,Python validation: TLS handshake failed: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),AtEybURySdv,TLS_CONFIGURATION_ISSUE,Configure server to present complete certificate chain including intermediate certificates,INFO,MALWARE,AUTOMATED,1000,2000,4000,
